"gender","fav_number","link_color","retweet_count","sidebar_color","tweet_count"
"brand","0","0084B4","0","C0DEED","236196"
"brand","253","B38000","0","FFFFFF","169579"
"female","46","0084B4","0","C0DEED","30"
"brand","0","CC3366","0","DBE9ED","79548"
"male","229","38543","0","0","5113"
"unknown","12305","0084B4","0","C0DEED","63237"
"brand","3955","0000FF","12","0","51582"
"brand","4505","4A913C","0","0","14174"
"female","17518","9266CC","0","FFFFFF","23820"
"male","298","0084B4","0","C0DEED","33193"
"female","51","0084B4","0","C0DEED","2856"
"female","146","0084B4","0","C0DEED","1184"
"female","8671","0084B4","0","C0DEED","200556"
"female","100","0084B4","0","C0DEED","1142"
"female","3847","FF0000","0","FFFFFF","25793"
"brand","2","0084B4","0","C0DEED","87"
"female","1094","990000","0","DFDFDF","72502"
"male","32","FF0000","0","0","4968"
"male","0","0084B4","0","C0DEED","168"
"female","3797","D77FB2","0","F8C7DA","43824"
"male","644","0084B4","0","C0DEED","2945"
"brand","11","357313","0","FFFFFF","135782"
"female","67","917F65","0","64533E","1832"
"female","1836","FF0000","0","65B0DA","12284"
"female","60","94D487","0","BDDCAD","7661"
"male","518","0084B4","0","C0DEED","13842"
"male","598","129CE6","0","181A1E","9723"
"female","0","0084B4","0","C0DEED","6053"
"female","224","0084B4","0","C0DEED","338"
"male","11808","9999","0","EEEEEE","12188"
"male","2","858085","0","827D82","118160"
"brand","0","CC3366","0","DBE9ED","79548"
"brand","1","0084B4","0","C0DEED","1347"
"male","1265","2FC2EF","0","181A1E","123844"
"male","430","0084B4","0","0","563"
"male","22","0084B4","0","C0DEED","356"
"male","3328","9999","0","EEEEEE","24221"
"male","31","0084B4","0","C0DEED","33"
"brand","0","0084B4","0","C0DEED","172494"
"male","4","0084B4","0","C0DEED","1577"
"female","1283","FF0000","0","0","90005"
"male","12333","FA743E","0","0","17416"
"unknown","24242","0084B4","0","C0DEED","48740"
"female","1507","DD2E44","0","0","22561"
"male","0","0084B4","0","C0DEED","1195667"
"male","8","0084B4","0","C0DEED","14038"
"female","398","333333","0","FFFFFF","2334"
"female","751","0084B4","0","C0DEED","22603"
"female","366","3B94D9","0","ADF1FC","2279"
"male","440","0","0","FFFFFF","36781"
"brand","327","ED9A51","0","0","1084"
"brand","142","4A913C","0","0","16006"
"","30","0084B4","0","C0DEED","952"
"female","4082","F5ABB5","0","0","1578"
"unknown","201","4A913C","0","FFFFFF","40438"
"brand","40107","0084B4","0","FFFFFF","22886"
"male","128","0084B4","0","C0DEED","1150"
"male","453","89C9FA","0","0","836"
"male","4809","3B94D9","0","0","6920"
"unknown","2031","4A913C","0","FFFFFF","6529"
"male","6","0084B4","0","C0DEED","32"
"unknown","2751","0","1","0","18299"
"brand","0","0084B4","0","C0DEED","106"
"male","5","88253","0","D3D2CF","130886"
"brand","0","0084B4","0","C0DEED","65708"
"male","5758","25B87D","0","FFFFFF","14843"
"male","90","DD2E44","0","C0DEED","13393"
"male","1509","FA743E","0","0","37347"
"female","3816","F5ABB5","0","0","6050"
"brand","102","00B2FF","0","0","1393"
"male","647","123F4F","0","0","7454"
"male","2628","279000000000","0","0","5247"
"unknown","32199","F28312","0","0","59238"
"brand","187","27A7D6","0","C0DEED","18160"
"brand","3825","0084B4","0","C0DEED","12647"
"female","1186","ABB8C2","0","0","12339"
"female","3307","0084B4","0","C0DEED","20929"
"female","3737","89C9FA","0","0","2392"
"brand","0","1D7B2C","0","FFFFFF","266"
"female","1490","9266CC","0","C0DEED","31787"
"female","6320","3B94D9","0","0","2149"
"brand","948","A00000","0","C0DEED","3930"
"male","3864","FFCC4D","0","0","20711"
"female","88","FF0000","0","65B0DA","1949"
"brand","2974","FA743E","0","FFFFFF","9326"
"male","1661","9999","0","FFFFFF","40934"
"brand","474","0084B4","0","C0DEED","1102"
"female","581","626266","0","0","60156"
"male","30","0084B4","0","C0DEED","1416"
"male","40733","88253","0","FFFFFF","34098"
"brand","12","0084B4","0","FFFFFF","205952"
"brand","209","0084B4","0","FFFFFF","6144"
"male","7510","FA052E","0","0","26315"
"brand","2394","61059E","0","0","34789"
"female","316","CC3366","0","DBE9ED","11754"
"male","12","0084B4","0","C0DEED","5154"
"female","1386","F5ABB5","0","0","46417"
"female","0","2F4082","0","0","161709"
"male","0","0084B4","0","C0DEED","20565"
"female","124","0084B4","0","C0DEED","1520"
"female","0","0084B4","0","C0DEED","44421"
"male","1375","0084B4","0","C0DEED","1239"
"female","9050","620B0B","1","FFFFFF","22544"
"male","1854","FA743E","0","0","5059"
"female","732","270C3B","0","FFFFFF","4069"
"male","20267","0084B4","0","C0DEED","20848"
"female","362","0084B4","0","C0DEED","2398"
"male","3281","9999","0","EEEEEE","1460"
"unknown","21806","0","0","0","19148"
"brand","20","0084B4","0","C0DEED","517"
"brand","0","ABB8C2","0","C0DEED","579"
"female","6939","ABB8C2","0","0","99385"
"female","441","94D487","0","FFFFFF","77002"
"male","0","9999","0","EEEEEE","187190"
"brand","0","0084B4","0","C0DEED","3933"
"male","20","0084B4","0","C0DEED","575"
"male","3761","0084B4","0","C0DEED","29699"
"female","0","0084B4","0","C0DEED","4752"
"unknown","2888","0084B4","0","C0DEED","6641"
"female","788","41D4A3","0","C0DEED","200494"
"female","0","89C9FA","0","0","8"
"female","4374","0084B4","0","C0DEED","14708"
"","12470","4A913C","0","0","17865"
"female","22402","9266CC","0","FFFFFF","22334"
"brand","0","0084B4","0","C0DEED","80984"
"male","10619","0084B4","0","C0DEED","29560"
"brand","23","0084B4","0","C0DEED","398140"
"male","1995","0084B6","0","181A1E","6817"
"female","6342","CC3366","0","FFFFFF","8518"
"male","216","0099CC","0","FFF8AD","413"
"female","460","F5ABB5","0","FFFFFF","527"
"female","61","0084B4","0","C0DEED","207"
"male","7386","89C9FA","0","0","9349"
"female","26199","0084B4","0","C0DEED","16768"
"male","6739","1B11AD","0","C0DEED","44554"
"brand","24","0084B4","0","C0DEED","953"
"brand","18367","0084B4","0","FFFFFF","68068"
"unknown","10199","0084B4","0","C0DEED","33736"
"female","0","0084B4","0","C0DEED","23991"
"male","284","0084B4","0","C0DEED","560"
"male","1536","0084B4","0","C0DEED","1044"
"brand","860","FA743E","0","FFFFFF","72834"
"brand","10340","0084B4","0","C0DEED","62062"
"male","89","0084B4","0","C0DEED","2239"
"male","20105","9999","0","FFFFFF","57654"
"male","2385","0084B4","0","C0DEED","36926"
"female","17798","FFBAE1","0","FFFFFF","13945"
"brand","7186","0600B3","0","C0DEED","11683"
"unknown","251","DD2E44","0","0","24948"
"brand","0","0084B4","0","C0DEED","66930"
"male","33","0084B4","0","C0DEED","491"
"female","0","0","0","0","2126"
"male","3349","3B94D9","0","C0DEED","29407"
"female","0","0084B4","0","C0DEED","8663"
"female","850","9266CC","0","0","3576"
"female","329","0084B4","0","C0DEED","40490"
"male","240","0084B4","0","C0DEED","282"
"male","580","0084B4","0","C0DEED","6772"
"brand","56","ABB8C2","0","FFFFFF","3284"
"male","302","9266CC","0","C6E2EE","4530"
"male","11209","B30080","0","FFFFFF","23239"
"female","3312","0084B4","0","FFFFFF","9422"
"male","1514","9266CC","0","0","5217"
"male","7763","0084B4","0","FFFFFF","33664"
"male","517","0084B4","0","C0DEED","1494"
"brand","5","0084B4","0","C0DEED","189"
"female","18","FF138A","0","6B0237","7482"
"female","2644","0","0","0","60456"
"male","164","FA743E","0","A8C7F7","10286"
"brand","0","0084B4","0","C0DEED","275786"
"female","2643","0084B4","0","FFFFFF","13447"
"male","10","D19BD1","0","A38CA3","14880"
"female","284","8B9294","0","F7F2F4","71422"
"male","1363","0084B4","0","A8C7F7","18516"
"male","43","0084B4","0","C0DEED","4543"
"female","4709","0084B4","0","C0DEED","2725"
"male","7268","0084B4","0","C0DEED","4636"
"male","0","0084B4","0","C0DEED","3394"
"brand","2","0084B4","0","C0DEED","20119"
"female","1319","FF0000","0","FFFFFF","2221"
"female","6185","F5ABB5","0","0","2357"
"male","21","0099B9","0","5ED4DC","134519"
"female","6084","31A6A6","0","487878","20314"
"female","165","184090","0","FFFFFF","6212"
"brand","165","3B94D9","0","0","1731"
"brand","7852","0099B9","0","FFFFFF","103575"
"female","915","9266CC","0","0","1435"
"female","83","FF0000","0","FFFFFF","1182"
"male","873","FF3300","0","FFFFFF","86397"
"brand","11232","DD2E44","0","FFFFFF","12223"
"brand","2768","0084B4","0","C0DEED","92422"
"brand","0","0084B4","0","BDDCAD","81574"
"male","797","0084B4","0","C0DEED","60241"
"male","27220","0084B4","0","C0DEED","27086"
"male","50","0084B4","0","0","2073"
"male","0","0084B4","0","C0DEED","1020"
"brand","228","13570C","0","0","290998"
"brand","13968","D02B55","0","829D5E","7262"
"brand","3","0084B4","0","C0DEED","98"
"male","384","9999","0","EEEEEE","161228"
"male","1041","0","0","0","6335"
"male","35","0084B4","0","C0DEED","100"
"male","3013","FFCC4D","0","0","3469"
"male","590","0084B4","0","FFFFFF","5122"
"female","5562","0084B4","0","C0DEED","37045"
"male","1132","0084B4","0","C0DEED","2167"
"female","13642","DD2E44","0","0","203546"
"male","0","0084B4","0","C0DEED","554183"
"male","3508","0084B4","0","C0DEED","1304"
"female","21507","00B0B3","0","0","26717"
"female","1884","9999","0","EEEEEE","67453"
"brand","3166","333333","0","0","29142"
"brand","1041","990008","0","0","19544"
"brand","0","0084B4","0","C0DEED","44149"
"brand","18","0084B4","0","C0DEED","650"
"male","3","0084B4","0","C0DEED","2217"
"brand","8390","0084B4","0","C0DEED","6196"
"male","556","1F98C7","0","0","518"
"female","190","0","0","FFFFFF","78277"
"unknown","183","0084B4","0","C0DEED","332"
"female","1259","23088F","0","FFFFFF","20969"
"male","232","0084B4","0","C0DEED","88913"
"brand","0","EE2200","0","FFFFFF","173835"
"female","4409","0084B4","0","C0DEED","8344"
"male","27","0084B4","0","FFFFFF","580"
"female","3656","0084B4","0","C0DEED","3989"
"male","0","0084B4","0","C0DEED","3563"
"brand","359","061F9E","0","FFFFFF","2131"
"brand","6813","0","0","0","7176"
"male","3549","0084B4","0","A8C7F7","19395"
"brand","1664","2B84C3","0","FFFFFF","11886"
"brand","0","0084B4","0","C0DEED","444822"
"brand","606","9999","0","FFFFFF","4454"
"brand","45","DD2E44","0","0","352"
"female","311","93A644","0","EEEEEE","221"
"male","851","0084B4","0","C0DEED","4811"
"female","17812","1F98C7","0","C6E2EE","47762"
"female","14186","E819AA","0","FFFFFF","71522"
"female","326","0084B4","0","C0DEED","51397"
"male","179","0084B4","0","C0DEED","108"
"female","18171","0084B4","0","C0DEED","39578"
"male","5191","0084B4","0","C0DEED","8009"
"male","33118","0084B4","0","151F24","92792"
"female","12","1A83D4","0","FFFFFF","339"
"female","11778","1FAB57","0","AD1F74","30998"
"female","4597","0084B4","0","C0DEED","10394"
"female","66","0084B4","0","C0DEED","159"
"male","11434","0084B4","0","C0DEED","3758"
"brand","1","3B94D9","0","0","74"
"female","691","CC3366","0","FFFFFF","17478"
"female","7114","DD2E44","0","FFDE00","82550"
"brand","2169","0084B4","0","C0DEED","32441"
"female","3564","0084B4","0","FFFFFF","7038"
"male","2962","0084B4","0","C0DEED","5809"
"female","6475","A2D6E8","0","FFFFFF","4422"
"male","174","0084B4","0","C0DEED","1002"
"male","189","1F98C7","0","C6E2EE","4925"
"male","5417","4A913C","1","0","139545"
"brand","63550","38543","0","0","59594"
"brand","0","0084B4","0","C0DEED","7802"
"male","29163","4A913C","0","FFFFFF","208725"
"brand","0","0084B4","0","C0DEED","75"
"male","4346","9999","0","EEEEEE","96956"
"male","264","0084B4","0","C0DEED","9220"
"brand","0","9999","0","EEEEEE","8009"
"brand","24","0084B4","0","C0DEED","303185"
"female","1428","005F97","0","FFFFFF","7019"
"female","1","0084B4","0","0","14837"
"female","7463","AF5957","0","FFFFFF","162128"
"male","47","0084B4","0","C0DEED","132"
"female","13427","1BD447","0","FFFFFF","48283"
"male","1748","4A913C","0","0","1560"
"female","1875","737A79","0","0","1048"
"brand","132401","0084B4","0","C0DEED","45965"
"male","46","0084B4","0","C0DEED","358"
"male","2022","4A913C","0","FFFFFF","16272"
"female","16494","3B94D9","0","C0DEED","29997"
"male","36","307336","0","0","396"
"female","384","B40B43","0","CC3366","3007"
"male","38502","D02B55","1","829D5E","17064"
"male","5288","0084B4","0","C0DEED","11591"
"male","8","2FC2EF","0","181A1E","234323"
"female","423","9266CC","0","0","52"
"brand","2","0084B4","0","C0DEED","1525"
"male","1081","83963F","0","FFFFFF","14187"
"female","8006","0084B4","0","C0DEED","6835"
"female","2559","0084B4","0","C0DEED","9878"
"brand","32","9266CC","0","0","35"
"male","4204","79B6E7","0","79B6E7","6600"
"male","5473","0084B4","0","C0DEED","25916"
"female","12951","9266CC","0","0","84413"
"female","0","0084B4","0","C0DEED","7846"
"male","89","CC3300","0","FFFFFF","21168"
"female","2","560355","0","0AB0F1","983"
"brand","729","0000FF","0","FFFFFF","75236"
"female","23","88253","0","D3D2CF","80433"
"brand","455","0084B4","0","C0DEED","2916"
"female","512","0084B4","0","A8C7F7","36505"
"brand","15","08076B","0","12020F","1765"
"female","329","0084B4","0","C0DEED","40490"
"male","913","F68020","0","FFFFFF","4523"
"female","1","4A913C","0","86A4A6","7869"
"female","7354","F5ABB5","0","FFFFFF","9042"
"male","3843","0099B9","0","FFFFFF","21989"
"female","306","F5ABB5","0","0","573"
"male","4539","3B94D9","0","0","6422"
"male","164","0084B4","0","C0DEED","679"
"female","175","0084B4","0","FFFFFF","36896"
"unknown","1","0084B4","0","C0DEED","149"
"male","9406","DD2E44","0","0","11770"
"male","10813","F00C0C","0","FFFFFF","41830"
"male","0","0099CC","0","FFFFFF","6247"
"male","1081","9999","0","EEEEEE","3066"
"male","13","0084B4","0","C0DEED","1784"
"brand","5","0084B4","0","C0DEED","6"
"male","462","FC5D47","0","3FC5A4","14909"
"female","2613","CC3366","0","DBE9ED","1304"
"female","2542","99008F","0","2E0C2E","66676"
"brand","0","0084B4","0","C0DEED","11085"
"brand","11400","0084B4","0","C0DEED","68513"
"brand","1025","5C91B9","0","C0DCF1","76430"
"male","2526","0084B4","0","C0DEED","31362"
"female","8304","222222","0","3BE0F4","18209"
"male","965","0084B4","0","C0DEED","8575"
"male","299","0084B4","0","C0DEED","6793"
"female","11027","3B94D9","0","0","28116"
"unknown","0","0084B4","0","C0DEED","3831"
"brand","0","0084B4","0","C0DEED","39757"
"male","2117","0","0","FFFFFF","2326"
"female","39","FFCC4D","0","0","299"
"female","18899","9266CC","0","FFFFFF","33642"
"female","11042","FA743E","0","0","12493"
"male","9836","0084B4","0","C0DEED","111759"
"unknown","80","38543","0","0","14635"
"brand","4999","3B94D9","0","C0DEED","6920"
"brand","73611","0084B4","0","C0DEED","26962"
"brand","0","0099B9","0","5ED4DC","29664"
"female","1269","0084B4","0","FFFFFF","4449"
"male","5","FF8400","0","FFFFFF","6236"
"brand","0","0F18D1","1","FFFFFF","67843"
"male","4714","2FC2EF","0","FFFFFF","1153"
"brand","9716","E598BD","0","FFFFFF","28748"
"female","1340","0084B4","0","C0DEED","1391"
"brand","9","800080","0","0","95744"
"female","432","0099B9","0","5ED4DC","318"
"female","488","12ADE6","0","C0DEED","15180"
"female","6840","0084B4","0","C0DEED","17919"
"brand","12","D02B55","0","829D5E","733"
"brand","5210","0084B4","0","C0DEED","3180"
"female","17","F5ABB5","0","0","12036"
"brand","656","1F98C7","0","FFFFFF","6138"
"brand","3","696969","0","FFFFFF","58866"
"female","12702","339999","0","FFFFFF","62348"
"brand","281","0084B4","0","FFFFFF","4730"
"female","17010","9266CC","0","FFFFFF","23384"
"brand","293","858A8A","0","FFFFFF","38991"
"female","3","0084B4","0","C0DEED","7"
"female","525","0084B4","0","C0DEED","3370"
"male","337","0084B4","0","C0DEED","291"
"brand","80","0084B4","0","C0DEED","331"
"male","34","0084B4","0","C0DEED","468"
"female","559","0084B4","0","C0DEED","7379"
"male","2189","0084B4","0","C0DEED","10327"
"female","11","0084B4","0","C0DEED","31"
"female","255","50542","0","FFFFFF","804"
"male","29","4A913C","0","0","4871"
"male","4481","B3071E","0","0","39603"
"male","246","2F38EF","0","FFFFFF","15294"
"unknown","0","0084B4","0","C0DEED","117"
"brand","2559","0084B4","0","C0DEED","47046"
"brand","2475","0084B4","0","C0DEED","83490"
"brand","1269","486DA9","0","BDDCAD","3281"
"male","2995","0084B4","0","C0DEED","56625"
"unknown","13164","FA743E","0","FFFFFF","33149"
"brand","137","9999","0","0","723"
"female","2649","2E292D","0","EEEEEE","3857"
"male","2185","1300","0","FFFFFF","14625"
"male","686","0084B4","0","C0DEED","528"
"male","0","0084B4","0","C0DEED","11905"
"brand","8026","9999","0","FFFFFF","43549"
"male","1446","0084B4","0","FFFFFF","28099"
"brand","1886","4A913C","0","FFFFFF","38097"
"male","455","2341D9","0","0066FF","1832"
"male","5959","F5ABB5","0","C0DEED","21521"
"female","16994","0084B4","0","C0DEED","3395"
"brand","305","C14172","0","FFFFFF","1917"
"male","7341","64196B","0","FFFFFF","9244"
"male","2354","0084B4","0","C0DEED","2462"
"male","28","0084B4","0","C0DEED","5133"
"male","232","9999","0","EEEEEE","27510"
"female","5204","FF3300","0","86A4A6","997"
"male","14829","F01313","0","0","116477"
"female","937","F5ABB5","0","FFFFFF","1178"
"brand","0","0084B4","0","C0DEED","18"
"female","3510","0084B4","0","C0DEED","9462"
"female","5574","B40B43","0","0","219763"
"male","1107","DD2E44","0","0","11813"
"male","638","0000FF","0","0","108782"
"male","0","89C9FA","0","FFF8AD","20802"
"male","583","0084B4","0","C0DEED","347"
"brand","46","004B8D","0","8CBAE2","11566"
"female","3604","F5ABB5","0","0","4931"
"male","16667","ABB8C2","0","FFFFFF","23298"
"brand","348","EE7A23","0","FFFFFF","1027"
"male","0","0084B4","0","C0DEED","28"
"brand","38","3F3BB8","0","FFFFFF","2597"
"brand","17377","0084B4","0","FFFFFF","30219"
"female","9968","0084B4","0","C0DEED","11659"
"female","1284","93A644","0","EEEEEE","5419"
"brand","353","0084B4","0","FFFFFF","16321"
"male","20516","571515","1","FFFFFF","64309"
"brand","339","9999","0","FFFFFF","27040"
"female","338","0084B4","0","C0DEED","2391"
"female","8690","0084B4","0","FFFFFF","41572"
"female","0","0084B4","0","C0DEED","10121"
"unknown","936","DD2E44","0","0","3984"
"brand","32","0084B4","0","FFFFFF","1592"
"unknown","0","0084B4","0","C0DEED","420"
"brand","18437","0084B4","0","C0DEED","26611"
"male","19933","9999","0","FFFFFF","80469"
"brand","0","0084B4","0","C0DEED","539"
"female","30896","EBC2FC","0","0","54769"
"female","10636","F5ABB5","0","0","18361"
"male","240","0084B4","0","C0DEED","1009"
"brand","3876","63666E","0","FFFFFF","20407"
"female","1632","38543","0","0","8287"
"brand","0","0084B4","0","C0DEED","198516"
"female","6519","3B94D9","0","87BC44","52039"
"male","147","0084B4","0","C0DEED","24807"
"brand","0","DD2E44","0","0","790012"
"female","606","3B94D9","0","FFFFFF","3677"
"female","888","3B94D9","0","0","4999"
"unknown","169","0000FF","0","87BC44","514"
"male","625","3B94D9","0","FFFFFF","7545"
"male","3826","0084B4","0","FFFFFF","8308"
